region1;region2;value;year
Cyprus;Spain;0.01;693
Iran;Spain;0.02678073;693
Israel;Spain;0.07432001;693
Egypt;Spain;0.005;693
Russia;Spain;0.07164637;694
Greece;Spain;0.01005;694
Israel;Spain;0.07432001;694
China;Spain;0.011722;694
"Palestinian Territory";Spain;0.012353;694
Jordan;Spain;0.0451122;694
Cyprus;Spain;0.01;694
Egypt;Spain;0.005;694
Afghanistan;Spain;0.01;694
Portugal;Spain;0.2;694
Spain;Turkmenistan;0.017391;694
Spain;Uzbekistan;0.01928438;694
Spain;Spain;1.146364;694
Spain;Turkey;0.1536224486008;694
Spain;Syria;0.258231;694
Spain;Sweden;0.016667;694
Spain;Ukraine;0.05186210144;694
Croatia;Spain;0.049802;694
Lebanon;Spain;0.002353;694
Iran;Spain;0.02678073;694
Italy;Spain;0.053955;694
Kazakhstan;Spain;0.002632;694
Romania;Spain;0.004706;694
France;Spain;0.304771044056;694
Serbia;Spain;0.059602;694
Armenia;Spain;0.002315;694
Netherlands;Spain;0.003676;694
China;Spain;0.011722;695
Croatia;Spain;0.049802;695
Jordan;Spain;0.0451122;695
Russia;Spain;0.07164637;695
Kazakhstan;Spain;0.002632;695
Armenia;Spain;0.002315;695
Netherlands;Spain;0.003676;695
Cyprus;Spain;0.01;695
Egypt;Spain;0.005;695
Iran;Spain;0.044962545;695
Spain;Ukraine;0.05186210144;695
Spain;Syria;0.258231;695
Spain;Sweden;0.016667;695
Spain;Uzbekistan;0.01928438;695
Spain;Turkmenistan;0.017391;695
Spain;Turkey;0.1697514808589;695
Spain;Spain;7.432078;695
France;Spain;0.8761996154846;695
Lebanon;Spain;0.002353;695
Israel;Spain;0.07432001;695
"Palestinian Territory";Spain;0.012353;695
Italy;Spain;0.053955;695
Greece;Spain;0.01005;695
Afghanistan;Spain;0.01;695
Romania;Spain;0.004706;695
Serbia;Spain;0.059602;695
Portugal;Spain;0.485714;695
Italy;Spain;0.053955;696
Israel;Spain;0.09283853;696
"Palestinian Territory";Spain;0.012353;696
China;Spain;0.011722;696
Portugal;Spain;0.485714;696
Serbia;Spain;0.059602;696
Russia;Spain;0.07164637;696
Jordan;Spain;0.0451122;696
Egypt;Spain;0.005;696
Spain;Ukraine;0.05186210144;696
Spain;Spain;4.432078;696
Spain;Uzbekistan;0.01928438;696
Spain;Turkmenistan;0.017391;696
Spain;Turkey;0.29938111048853;696
Spain;Sweden;0.016667;696
Spain;Syria;0.3323051;696
France;Spain;0.8761996154846;696
Greece;Spain;0.01005;696
Afghanistan;Spain;0.01;696
Netherlands;Spain;0.003676;696
Croatia;Spain;0.049802;696
Kazakhstan;Spain;0.002632;696
Lebanon;Spain;0.002353;696
Romania;Spain;0.004706;696
Iran;Spain;0.044962545;696
Cyprus;Spain;0.01;696
Armenia;Spain;0.002315;696
Russia;Spain;0.07164637;697
Egypt;Spain;0.005;697
Cyprus;Spain;0.01;697
Afghanistan;Spain;0.01;697
Armenia;Spain;0.002315;697
Croatia;Spain;0.049802;697
Romania;Spain;0.004706;697
Jordan;Spain;0.0451122;697
Kazakhstan;Spain;0.002632;697
"Palestinian Territory";Spain;0.012353;697
Israel;Spain;0.093849307;697
Greece;Spain;0.01005;697
France;Spain;0.8761996154846;697
Serbia;Spain;0.059602;697
China;Spain;0.011722;697
Portugal;Spain;0.485714;697
Spain;Spain;4.432078;697
Spain;Sweden;0.016667;697
Spain;Ukraine;0.05186210144;697
Spain;Syria;0.351173056;697
Spain;Uzbekistan;0.01928438;697
Spain;Turkey;0.29938111048853;697
Spain;Turkmenistan;0.017391;697
Netherlands;Spain;0.003676;697
Italy;Spain;0.053955;697
Lebanon;Spain;0.002353;697
Iran;Spain;0.044962545;697
"Palestinian Territory";Spain;0.012353;698
Russia;Spain;0.07164637;698
Iran;Spain;2.105811884745;698
Spain;"Unknown mintner region";5.33350316;698
Spain;Sweden;0.016667;698
Spain;Turkmenistan;0.038225;698
Spain;Uzbekistan;0.162141522;698
Spain;Spain;7.2231909;698
Spain;Tunisia;0.2;698
Spain;Syria;5.3912371585;698
Spain;Turkey;0.29938111048853;698
Spain;Ukraine;0.05186210144;698
Israel;Spain;0.093849307;698
Croatia;Spain;0.049802;698
Afghanistan;Spain;0.01;698
Egypt;Spain;0.005;698
Portugal;Spain;0.569048;698
Lebanon;Spain;0.002353;698
China;Spain;0.011722;698
France;Spain;0.8761996154846;698
Armenia;Spain;0.002315;698
Kazakhstan;Spain;0.002632;698
Serbia;Spain;0.059602;698
Romania;Spain;0.004706;698
Greece;Spain;0.01005;698
Jordan;Spain;0.0451122;698
Netherlands;Spain;0.003676;698
Cyprus;Spain;0.01;698
Italy;Spain;0.053955;698
Spain;Uzbekistan;0.162141522;699
Spain;Syria;1.420648923205;699
Spain;Spain;8.2231909;699
Spain;Turkey;0.29938111048853;699
Spain;"Unknown mintner region";10.3547797543;699
Spain;Ukraine;0.05186210144;699
Spain;Tunisia;1.2;699
Spain;Turkmenistan;2.038225;699
Spain;Sweden;0.016667;699
Russia;Spain;0.07164637;699
Cyprus;Spain;0.01;699
Egypt;Spain;0.005;699
Romania;Spain;0.004706;699
Netherlands;Spain;0.003676;699
Italy;Spain;0.053955;699
Portugal;Spain;0.569048;699
Greece;Spain;0.01005;699
Armenia;Spain;0.002315;699
Afghanistan;Spain;0.01;699
Jordan;Spain;0.0451122;699
"Palestinian Territory";Spain;0.012353;699
Croatia;Spain;0.049802;699
China;Spain;0.011722;699
Lebanon;Spain;0.002353;699
Iran;Spain;2.105811884745;699
Iraq;Spain;0.019608;699
France;Spain;0.8761996154846;699
Israel;Spain;0.093849307;699
Kazakhstan;Spain;0.002632;699
Serbia;Spain;0.059602;699
Iraq;Spain;0.019608;700
Russia;Spain;0.089190225;700
Afghanistan;Spain;0.01;700
Romania;Spain;0.004706;700
Croatia;Spain;0.049802;700
France;Spain;0.8761996154846;700
Jordan;Spain;0.0451122;700
Portugal;Spain;0.569048;700
Lebanon;Spain;0.002353;700
Serbia;Spain;0.059602;700
Italy;Spain;0.053955;700
Armenia;Spain;0.002315;700
Egypt;Spain;0.005;700
China;Spain;0.011722;700
Kazakhstan;Spain;0.002632;700
Israel;Spain;0.073445267;700
Iran;Spain;2.105811884745;700
Cyprus;Spain;0.01;700
"Palestinian Territory";Spain;0.012353;700
Spain;Turkey;0.3344688297867758;700
Spain;Turkmenistan;1.038225;700
Spain;Ukraine;0.05961823419;700
Spain;Sweden;0.016667;700
Spain;"Unknown mintner region";6.3547797543;700
Spain;Spain;7.2231909;700
Spain;Uzbekistan;0.162141522;700
Spain;Syria;0.440648923205;700
Spain;Tunisia;0.2;700
Netherlands;Spain;0.003676;700
Spain;Tunisia;0.2;701
Spain;Ukraine;0.037669082;701
Spain;"Unknown mintner region";1.3547797543;701
Spain;Turkey;0.2944688297867758;701
Spain;Uzbekistan;0.1521415;701
Spain;Spain;6.213191;701
Spain;Syria;0.420648923205;701
Spain;Turkmenistan;0.038225;701
Spain;Sweden;0.016667;701
France;Spain;0.8761996154846;701
Israel;Spain;0.06844527;701
Netherlands;Spain;0.003676;701
Iran;Spain;0.095811884745;701
Russia;Spain;0.0319175;701
Croatia;Spain;0.012195;701
Kazakhstan;Spain;0.002632;701
Romania;Spain;0.004706;701
"Palestinian Territory";Spain;0.002353;701
Lebanon;Spain;0.002353;701
Armenia;Spain;0.002315;701
Iraq;Spain;0.019608;701
China;Spain;0.002632;701
Italy;Spain;0.0189547;701
Jordan;Spain;0.0324455;701
Portugal;Spain;0.569048;701
Iraq;Spain;0.019608;702
Armenia;Spain;0.002315;702
Iran;Spain;0.095811884745;702
China;Spain;0.002632;702
Portugal;Spain;0.569048;702
Netherlands;Spain;0.003676;702
Kazakhstan;Spain;0.002632;702
Jordan;Spain;0.0324455;702
"Palestinian Territory";Spain;0.002353;702
Israel;Spain;0.06844527;702
Lebanon;Spain;0.002353;702
Spain;Syria;2.420648923205;702
Spain;Uzbekistan;0.1521415;702
Spain;Ukraine;0.037669082;702
Spain;Tunisia;0.2;702
Spain;Sweden;0.016667;702
Spain;Turkmenistan;0.038225;702
Spain;Turkey;0.2944688297867758;702
Spain;"Unknown mintner region";0.3756130876;702
Spain;Spain;7.213191;702
Croatia;Spain;0.012195;702
France;Spain;1.1261996154846;702
Italy;Spain;0.0189547;702
Russia;Spain;0.0319175;702
Romania;Spain;0.004706;702
Spain;Ukraine;0.037669082;703
Spain;Syria;1.420648923205;703
Spain;Spain;1.7941433;703
Spain;Turkmenistan;0.038225;703
Spain;Tunisia;0.533333;703
Spain;"Unknown mintner region";5.3756130876;703
Spain;Uzbekistan;0.1521415;703
Spain;Sweden;0.016667;703
Spain;Turkey;0.2944688297867758;703
Romania;Spain;0.004706;703
China;Spain;0.002632;703
Italy;Spain;0.0189547;703
Kazakhstan;Spain;0.002632;703
Croatia;Spain;0.012195;703
Netherlands;Spain;0.003676;703
Israel;Spain;0.06844527;703
Armenia;Spain;0.002315;703
France;Spain;0.354771044056;703
Lebanon;Spain;0.002353;703
Russia;Spain;0.0319175;703
Iran;Spain;0.095811884745;703
Jordan;Spain;0.0324455;703
"Palestinian Territory";Spain;0.002353;703
Iraq;Spain;0.019608;703
Portugal;Spain;0.083333;703
China;Spain;0.002632;704
Portugal;Spain;0.083333;704
Romania;Spain;0.004706;704
Iraq;Spain;0.019608;704
Iran;Spain;0.095811884745;704
Italy;Spain;0.0189547;704
Netherlands;Spain;0.003676;704
Russia;Spain;0.0319175;704
Croatia;Spain;0.012195;704
France;Spain;0.354771044056;704
Jordan;Spain;0.0324455;704
"Palestinian Territory";Spain;0.002353;704
Spain;"Unknown mintner region";3.3756130876;704
Spain;Uzbekistan;0.1521415;704
Spain;Syria;0.420648923205;704
Spain;Turkmenistan;0.038225;704
Spain;Spain;2.9191433;704
Spain;Sweden;0.016667;704
Spain;Ukraine;0.037669082;704
Spain;Tunisia;0.833333;704
Spain;Turkey;0.2944688297867758;704
Armenia;Spain;0.002315;704
Israel;Spain;0.06844527;704
Kazakhstan;Spain;0.002632;704
Lebanon;Spain;0.002353;704
Iran;Spain;0.095811884745;705
Jordan;Spain;0.0324455;705
France;Spain;0.354771044056;705
Portugal;Spain;0.083333;705
Armenia;Spain;0.002315;705
Netherlands;Spain;0.003676;705
Russia;Spain;0.36525083;705
Croatia;Spain;0.178862;705
Lebanon;Spain;0.002353;705
Romania;Spain;0.004706;705
Iraq;Spain;0.019608;705
"Palestinian Territory";Spain;0.002353;705
China;Spain;0.002632;705
Spain;"Unknown mintner region";10.3756130876;705
Spain;Uzbekistan;0.1521415;705
Spain;Turkmenistan;1.038225;705
Spain;Tunisia;0.833333;705
Spain;Syria;3.520648923205;705
Spain;Turkey;0.2944688297867758;705
Spain;Ukraine;0.037669082;705
Spain;Spain;2.9413655;705
Spain;Sweden;0.016667;705
Kazakhstan;Spain;0.002632;705
Israel;Spain;0.06844527;705
Italy;Spain;0.0189547;705
Russia;Spain;0.36525083;706
Iraq;Spain;0.019608;706
Armenia;Spain;0.002315;706
Romania;Spain;0.004706;706
Italy;Spain;0.0189547;706
Jordan;Spain;0.0324455;706
Spain;"Unknown mintner region";3.3756130876;706
Spain;Sweden;0.016667;706
Spain;Ukraine;0.037669082;706
Spain;Turkey;0.2444688297867758;706
Spain;Uzbekistan;0.009284;706
Spain;Turkmenistan;0.020833;706
Spain;Syria;2.370648923205;706
Spain;Spain;1.9413655;706
Spain;Tunisia;0.833333;706
"Palestinian Territory";Spain;0.002353;706
Portugal;Spain;0.083333;706
Iran;Spain;0.08936027184;706
Israel;Spain;0.06844527;706
France;Spain;0.354771044056;706
Croatia;Spain;0.178862;706
Netherlands;Spain;0.003676;706
Lebanon;Spain;0.002353;706
France;Spain;0.354771044056;707
Italy;Spain;0.0189547;707
Iran;Spain;0.08936027184;707
Netherlands;Spain;0.003676;707
Romania;Spain;0.004706;707
Lebanon;Spain;0.002353;707
Armenia;Spain;0.002315;707
Portugal;Spain;0.083333;707
Iraq;Spain;0.019608;707
Jordan;Spain;0.0324455;707
Croatia;Spain;0.178862;707
"Palestinian Territory";Spain;0.002353;707
Israel;Spain;0.06844527;707
Spain;"Unknown mintner region";2.3756130876;707
Spain;Spain;1.9413655;707
Spain;Uzbekistan;0.009284;707
Spain;Sweden;0.016667;707
Spain;Syria;0.370648923205;707
Spain;Turkmenistan;0.020833;707
Spain;Ukraine;0.037669082;707
Spain;Turkey;0.2444688297867758;707
Russia;Spain;0.36525083;707
Netherlands;Spain;0.003676;708
Israel;Spain;0.06844527;708
"Palestinian Territory";Spain;0.002353;708
Spain;"Unknown mintner region";4.3756130876;708
Spain;Syria;4.370648923205;708
Spain;Turkmenistan;0.020833;708
Spain;Sweden;0.016667;708
Spain;Tunisia;0.333333;708
Spain;Turkey;0.2444688297867758;708
Spain;Spain;1.9413655;708
Spain;Uzbekistan;0.009284;708
Spain;Ukraine;0.037669082;708
Iran;Spain;0.08936027184;708
Portugal;Spain;0.083333;708
Iraq;Spain;0.019608;708
Croatia;Spain;0.178862;708
Armenia;Spain;0.002315;708
Morocco;Spain;0.25;708
Lebanon;Spain;0.002353;708
Russia;Spain;0.36525083;708
France;Spain;0.354771044056;708
Italy;Spain;0.0189547;708
Jordan;Spain;0.0324455;708
Romania;Spain;0.004706;708
Iran;Spain;4.08936027184;709
Croatia;Spain;0.178862;709
Russia;Spain;0.36525083;709
Lebanon;Spain;0.002353;709
Afghanistan;Spain;1;709
Iraq;Spain;0.019608;709
Israel;Spain;0.06844527;709
France;Spain;0.354771044056;709
Portugal;Spain;0.083333;709
"Palestinian Territory";Spain;0.002353;709
Italy;Spain;0.0189547;709
Spain;Uzbekistan;0.009284;709
Spain;Sweden;0.016667;709
Spain;Syria;2.370648923205;709
Spain;Turkmenistan;1.020833;709
Spain;Spain;4.9413655;709
Spain;Tunisia;0.333333;709
Spain;Ukraine;0.037669082;709
Spain;"Unknown mintner region";15.4019288771;709
Spain;Turkey;0.2444688297867758;709
Netherlands;Spain;0.003676;709
Morocco;Spain;0.25;709
Romania;Spain;0.004706;709
Jordan;Spain;0.0324455;709
Armenia;Spain;0.002315;709
Iraq;Spain;0.019608;710
"Palestinian Territory";Spain;0.002353;710
Portugal;Spain;0.083333;710
Russia;Spain;0.36525083;710
France;Spain;0.354771044056;710
Jordan;Spain;0.0324455;710
Italy;Spain;0.0189547;710
Morocco;Spain;0.25;710
Croatia;Spain;0.178862;710
Netherlands;Spain;0.003676;710
Israel;Spain;0.06844527;710
Spain;Turkey;0.2444688297867758;710
Spain;Tunisia;0.333333;710
Spain;Spain;2.9413655;710
Spain;Uzbekistan;0.009284;710
Spain;Sweden;0.016667;710
Spain;Ukraine;0.037669082;710
Spain;"Unknown mintner region";12.7352622104;710
Spain;Syria;1.370648923205;710
Spain;Turkmenistan;3.020833;710
Lebanon;Spain;0.002353;710
Iran;Spain;1.08936027184;710
Armenia;Spain;0.002315;710
Romania;Spain;0.004706;710
Morocco;Spain;0.25;711
Israel;Spain;0.06844527;711
Croatia;Spain;0.178862;711
Lebanon;Spain;0.002353;711
Jordan;Spain;0.0324455;711
Iran;Spain;2.08936027184;711
"Palestinian Territory";Spain;0.002353;711
Armenia;Spain;0.002315;711
Iraq;Spain;0.019608;711
Afghanistan;Spain;2;711
France;Spain;0.09741810288;711
Spain;Sweden;0.016667;711
Spain;Turkmenistan;2.020833;711
Spain;Turkey;0.2444688297867758;711
Spain;Syria;1.370648923205;711
Spain;Ukraine;0.037669082;711
Spain;"Unknown mintner region";9.1114526866;711
Spain;Spain;3.2330321;711
Spain;Tunisia;0.333333;711
Spain;Uzbekistan;0.009284;711
Italy;Spain;0.011602;711
Russia;Spain;0.36525083;711
Romania;Spain;0.004706;711
Israel;Spain;0.06844527;712
Spain;Syria;2.370648923205;712
Spain;Spain;1.2330321;712
Spain;Turkmenistan;2.020833;712
Spain;Sweden;0.016667;712
Spain;"Unknown mintner region";16.6114526866;712
Spain;Uzbekistan;0.009284;712
Spain;Ukraine;0.037669082;712
Spain;Turkey;0.2444688297867758;712
Morocco;Spain;0.25;712
Russia;Spain;0.0319175;712
Lebanon;Spain;0.002353;712
Jordan;Spain;0.0324455;712
Romania;Spain;0.004706;712
Italy;Spain;0.011602;712
Croatia;Spain;0.012195;712
Afghanistan;Spain;1;712
Iraq;Spain;0.019608;712
"Palestinian Territory";Spain;0.002353;712
Armenia;Spain;0.002315;712
France;Spain;0.0931986936;712
Iran;Spain;4.08936027184;712
Romania;Spain;0.004706;713
France;Spain;0.0931986936;713
Croatia;Spain;0.012195;713
Israel;Spain;0.06844527;713
Lebanon;Spain;0.002353;713
Spain;Turkey;0.2444688297867758;713
Spain;Sweden;0.016667;713
Spain;Ukraine;0.037669082;713
Spain;"Unknown mintner region";14.6114526866;713
Spain;Uzbekistan;0.009284;713
Spain;Turkmenistan;0.020833;713
Spain;Spain;3.1080321;713
Spain;Syria;1.370648923205;713
Armenia;Spain;0.002315;713
"Palestinian Territory";Spain;0.002353;713
Iraq;Spain;0.019608;713
Russia;Spain;0.0319175;713
Jordan;Spain;0.0324455;713
Iran;Spain;4.08936027184;713
Italy;Spain;0.011602;713
France;Spain;0.0931986936;714
Italy;Spain;0.011602;714
Iraq;Spain;0.019608;714
Russia;Spain;0.0319175;714
Croatia;Spain;0.012195;714
Iran;Spain;2.08936027184;714
Armenia;Spain;0.002315;714
Israel;Spain;0.06844527;714
"Palestinian Territory";Spain;0.002353;714
Romania;Spain;0.004706;714
Lebanon;Spain;0.002353;714
Jordan;Spain;0.0324455;714
Spain;Sweden;0.016667;714
Spain;Turkey;0.2444688297867758;714
Spain;Ukraine;0.037669082;714
Spain;Uzbekistan;0.009284;714
Spain;Turkmenistan;3.020833;714
Spain;Syria;1.370648923205;714
Spain;Spain;2.1080321;714
Spain;"Unknown mintner region";13.7781193532;714
Israel;Spain;0.06844527;715
Italy;Spain;0.011602;715
Armenia;Spain;0.002315;715
Romania;Spain;0.004706;715
Iran;Spain;3.08936027184;715
Spain;Syria;3.370648923205;715
Spain;Uzbekistan;0.009284;715
Spain;Turkmenistan;1.020833;715
Spain;"Unknown mintner region";16.6114526866;715
Spain;Spain;1.4413655;715
Spain;Sweden;0.016667;715
Spain;Turkey;0.2444688297867758;715
Spain;Ukraine;0.037669082;715
Russia;Spain;1.5319175;715
Croatia;Spain;0.012195;715
"Palestinian Territory";Spain;0.002353;715
France;Spain;0.0931986936;715
Iraq;Spain;0.019608;715
Lebanon;Spain;0.002353;715
Jordan;Spain;0.0324455;715
Lebanon;Spain;0.002353;716
Italy;Spain;0.011602;716
Armenia;Spain;0.002315;716
France;Spain;0.0931986936;716
Israel;Spain;0.06844527;716
Spain;Sweden;0.016667;716
Spain;Turkey;0.2444688297867758;716
Spain;"Unknown mintner region";11.6114526866;716
Spain;Turkmenistan;2.020833;716
Spain;Uzbekistan;0.009284;716
Spain;Tunisia;1.029412;716
Spain;Syria;3.270648923205;716
Spain;Spain;1.61636548;716
Spain;Ukraine;0.037669082;716
Jordan;Spain;0.0324455;716
Croatia;Spain;0.012195;716
Iran;Spain;3.08936027184;716
Romania;Spain;0.004706;716
Iraq;Spain;0.019608;716
"Palestinian Territory";Spain;0.002353;716
Russia;Spain;0.5319175;716
Lebanon;Spain;0.002353;717
Jordan;Spain;0.0324455;717
Portugal;"Unknown mintner region";2;717
Spain;Tunisia;0.029412;717
Spain;Uzbekistan;0.009284;717
Spain;Ukraine;0.037669082;717
Spain;Turkey;0.2444688297867758;717
Spain;Turkmenistan;0.020833;717
Spain;Sweden;0.016667;717
Spain;Syria;1.270648923205;717
Spain;"Unknown mintner region";8.5003415755;717
Spain;Spain;0.61636548;717
Armenia;Spain;0.002315;717
Croatia;Spain;0.012195;717
Russia;Spain;0.7819175;717
Iran;Spain;1.08936027184;717
Romania;Spain;0.004706;717
Italy;Spain;0.011602;717
France;Spain;0.0931986936;717
"Palestinian Territory";Spain;0.002353;717
Israel;Spain;0.06844527;717
Iraq;Spain;0.019608;717
"Palestinian Territory";Spain;0.002353;718
Italy;Spain;0.011602;718
Russia;Spain;0.2819175;718
Lebanon;Spain;0.002353;718
Iraq;Spain;0.019608;718
Armenia;Spain;0.002315;718
Croatia;Spain;0.012195;718
Iran;Spain;0.08936027184;718
Spain;Tunisia;0.029412;718
Spain;Uzbekistan;0.009284;718
Spain;Ukraine;0.037669082;718
Spain;"Unknown mintner region";4.3424468386;718
Spain;Sweden;0.016667;718
Spain;Turkey;0.2444688297867758;718
Spain;Syria;2.270648923205;718
Spain;Spain;1.675189011;718
Spain;Turkmenistan;1.020833;718
Israel;Spain;0.06844527;718
Romania;Spain;0.004706;718
France;Spain;0.0931986936;718
Jordan;Spain;0.0324455;718
Lebanon;Spain;0.002353;719
Russia;Spain;1.2819175;719
Armenia;Spain;0.002315;719
Iran;Spain;0.08936027184;719
Jordan;Spain;0.0324455;719
Romania;Spain;0.004706;719
France;Spain;0.0931986936;719
"Palestinian Territory";Spain;0.002353;719
Iraq;Spain;0.019608;719
Croatia;Spain;0.012195;719
Israel;Spain;0.06844527;719
Spain;Turkey;0.2444688297867758;719
Spain;Turkmenistan;0.020833;719
Spain;Sweden;0.016667;719
Spain;Uzbekistan;0.009284;719
Spain;Tunisia;0.029412;719
Spain;"Unknown mintner region";5.1995896958;719
Spain;Syria;3.270648923205;719
Spain;Ukraine;0.037669082;719
Spain;Spain;1.675189011;719
Italy;Spain;0.011602;719
Romania;Spain;0.004706;720
Russia;Spain;1.2819175;720
France;Spain;0.0931986936;720
Jordan;Spain;0.0324455;720
Iran;Spain;0.08936027184;720
Croatia;Spain;0.012195;720
Spain;Sweden;0.016667;720
Spain;Spain;1.512689011;720
Spain;Uzbekistan;0.009284;720
Spain;Turkmenistan;1.020833;720
Spain;Tunisia;0.029412;720
Spain;Turkey;0.4944688297867758;720
Spain;"Unknown mintner region";4.1995896958;720
Spain;Syria;0.270648923205;720
Spain;Ukraine;0.037669082;720
"Palestinian Territory";Spain;0.002353;720
Iraq;Spain;0.019608;720
Israel;Spain;0.06844527;720
Italy;Spain;0.011602;720
Lebanon;Spain;0.002353;720
Armenia;Spain;0.002315;720
Russia;Spain;1.2819175;721
Croatia;Spain;0.012195;721
"Palestinian Territory";Spain;0.002353;721
Romania;Spain;0.004706;721
Jordan;Spain;0.0324455;721
Spain;Ukraine;0.037669082;721
Spain;Tunisia;2.029412;721
Spain;Uzbekistan;0.009284;721
Spain;Spain;1.57424204;721
Spain;"Unknown mintner region";8.23662673281;721
Spain;Sweden;0.016667;721
Spain;Turkmenistan;0.020833;721
Spain;Syria;2.270648923205;721
Spain;Turkey;0.4944688297867758;721
Lebanon;Spain;0.002353;721
Israel;Spain;0.06844527;721
Italy;Spain;0.011602;721
France;Spain;0.0931986936;721
Iraq;Spain;0.019608;721
Iran;Spain;0.08936027184;721
Armenia;Spain;0.002315;721
France;Spain;0.0931986936;722
Italy;Spain;0.011602;722
Russia;Spain;1.2819175;722
"Palestinian Territory";Spain;0.002353;722
